upstart_id	freebase_id	confidence
687	/m/02w7z0	42.04
688	/m/06dk9b	41.9
689	/m/01mrz_	48.43
690	/m/041pc1	42.28
691	/m/02m0b0	42.11
692	/m/02jw3n	42.06
693	/m/04r2vx	28.76
694	/m/0dgsbz	64.99
695	/m/02g839	48.6
696	/m/04ly5_	31.6
697	/m/02_y3f	31.7
698	/m/028q6g	45.54
699	/m/03gc98	60.95
700	/m/02qdk1	28.76
701	/m/02n63s	47.18
702	/m/05k9r	48.26
703	/m/04p2fb	45.66
704	/m/074qs3	48.43
705	/m/089sw5	41.9
706	/m/0clvmp_	47.23
707	/m/01r3q2	42.0
708	/m/04vzlp	45.59
709	/m/01fsvn	45.59
710	/m/05lly5	42.14
711	/m/04l6zv	45.54
712	/m/08h3g3	41.83
713	/m/04qw_y	41.95
714	/m/0clvpvv	45.65
715	/m/0clvpwh	42.79
716	/m/02hq70	45.46
717	/m/01yqqv	43.21
718	/m/0gls7b5	41.74
719	/m/02x30g6	41.93
720	/m/05k59r	42.13
721	/m/07jnq6	41.98
722	/m/09fgnr	42.0
723	/m/0c3408	45.81
724	/m/0bshff	45.5
725	/m/0d0hcd	42.21
726	/m/02hr88	41.91
727	/m/035p0k	37.1
728	/m/02k2k5	54.2
729	/m/02nf69	53.92
730	/m/0234p2	42.25
731	/m/05cj27	41.91
732	/m/02qkqty	44.62
733	/m/01g7_r	47.58
734	/m/0cjp64	45.52
735	/m/02m0jc	41.95
736	/m/03hm4s7	48.41
737	/m/05_g5z	41.92
738	/m/08zb5k	41.45
739	/m/058x1_	45.56
740	/m/0473m9	50.24
741	/m/03sr59	48.32
742	/m/015zyd	49.67
743	/m/024nfp	45.44
744	/m/033w6q	45.66
745	/m/033w82	50.72
746	/m/033w93	53.03
747	/m/064b41	45.54
748	/m/025yqr_	48.57
749	/m/08h7d0	43.95
750	/m/0986d0	41.95
751	/m/03j0mh	42.11
752	/m/06r8w8	42.22
753	/m/05_xzh	42.12
754	/m/02fgth	43.18
755	/m/04nbj9	41.85
756	/m/045mcb	42.3
757	/m/04j0sg	41.79
758	/m/091tzl	45.6
759	/m/043r19	42.09
760	/m/01dq0z	43.67
761	/m/043pxz	45.79
762	/m/04_tfk	41.87
763	/m/03bd0q	42.54
764	/m/03k_nm	41.98
765	/m/04r3nv	42.62
766	/m/01lm5g	42.27
767	/m/02m0n2	45.52
768	/m/0979qq	41.86
769	/m/0gtc94	41.9
770	/m/0ctlf5	45.53
771	/m/038hyp	41.91
772	/m/045cnw	46.83
773	/m/0bwn_9	45.64
774	/m/07w91d	45.62
775	/m/029x9w	45.79
776	/m/08lkxz	45.55
777	/m/077wwj	38.34
778	/m/05th6q	46.68
779	/m/0kf8y	45.76
780	/m/04344j	42.24
