1405,/m/09rppz,39.0382,Purdue University--Calumet,Purdue University Calumet,92,,,
652,/m/05ytbh,39.829609,Auburn University--Montgomery,Auburn University Montgomery,92,,,
48,/m/01jpyb,49.263802,University of Nevada--Reno,"University of Nevada, Reno",92,,,
1351,/m/04d_x2,54.026039,Oklahoma State University--Oklahoma City,Oklahoma State University‰ÛÒOklahoma City,92,,,
265,/m/021996,58.069862,San Jose State University,San JosÌ© State University,92,,,
432,/m/030klw,59.292793,Concordia College--Moorhead,"Concordia College, Moorhead",92,,,
1733,/m/050vcv,61.753601,University of Texas Health Science Center--Houston,The University of Texas Health Science Center at Houston,92,,,
1893,/m/02d_zc,64.989899,Colorado state university,Colorado State University,92,,,
1734,/m/025rxdy,79.178284,University of Texas Health Science Center--San Antonio,University of Texas Health Science Center at San Antonio,92,,,
840,/m/03pdkj,9.267593,"Concordia College - Bronxville, NY","Concordia College, Bronxville",93,TRUE,,
1881,/m/08rk9b,15.96521,Atlantic Cape CC,Atlantic Cape Community College,93,TRUE,,
1891,/m/06t0hd,20.057194,Saint Petersburg College,St. Petersburg College,93,TRUE,,
1523,/m/064dyn,23.70116,St. Francis University,Saint Francis University,93,TRUE,,
535,/m/0718b,26.46233,St. Ambrose University,Saint Ambrose University,93,,,
1885,/m/02gnjf,29.764732,Devry University,DeVry University,93,,,
1536,/m/02bhj4,30.285894,St. Joseph's University,Saint Joseph's University,93,,,
1956,/m/02h659,30.601711,Rollins college,Rollins College,93,,,
1558,/m/058z2d,37.799168,Stephens College,"St. Stephen's College, Delhi",93,,,
1644,/m/02wbs2,37.890575,University of Alaska--Southeast,University of Alaska Southeast,93,,,
1906,/m/0cfv1,38.681404,Michigan technological university,Michigan Technological University,93,,,
1686,/m/02xw63,39.225475,University of Minnesota--Morris,"University of Minnesota, Morris",93,,,
1684,/m/06bz73,39.422485,University of Minnesota--Crookston,University of Minnesota Crookston,93,,,
1525,/m/06ykp,42.633324,St. John Fisher College,Saint John Fisher College,93,,,
1642,/m/02wbp_,46.877586,University of Alaska--Anchorage,University of Alaska Anchorage,93,,,
1663,/m/03b1pl,47.157253,University of Hawaii--Maui College,University of Hawaii Maui College,93,,,
1406,/m/0bp8yw,47.931564,Purdue University--North Central,Purdue University North Central,93,,,
178,/m/0187n1,48.392784,Missouri University of Science & Technology,Missouri University of Science and Technology,93,,,
1961,/m/0187n1,48.392784,Missouri university of science and technology,Missouri University of Science and Technology,93,,,
60,/m/025yxlt,48.703186,University of Montana--Western,University of Montana - Western,93,,,
1059,/m/04vz9r,49.212204,Indiana University--South Bend,Indiana University South Bend,93,,,
638,/m/03fxrx,50.140518,Arizona State University--West,Arizona State University West,93,,,
284,/m/020ym6,51.341568,University of Maryland--Baltimore,University of Maryland Baltimore County,93,,,
1616,/m/0clvmzj,52.528778,Trinity College of Nursing & Health Sciences,Trinity College of Nursing and Health Sciences,93,,,
1643,/m/02vb0r,52.828354,University of Alaska--Fairbanks,University of Alaska Fairbanks,93,,,
1685,/m/02qc_4,57.00771,University of Minnesota--Duluth,University of Minnesota Duluth,93,,,
441,/m/05jm__,58.043396,Colorado State University--Pueblo,Colorado State University - Pueblo,93,,,
119,/m/0c5x_,64.189819,University of California--Irvine,"University of California, Irvine",93,,,
124,/m/07vht,73.099045,University of California--Davis,"University of California, Davis",93,,,
370,/m/02x9g_,73.934402,"Montana State University, Bozeman",Montana State University - Bozeman,93,,,
728,/m/02k2k5,76.665779,Brigham Young University--Hawaii,Brigham Young University Hawaii,93,,,
118,/m/01qrb2,76.863922,Indiana University--Bloomington,Indiana University Bloomington,93,,,
2003,/m/01qrb2,76.863922,Indiana University - Bloomington,Indiana University Bloomington,93,,,
140,/m/01qd_r,82.47287,University of Colorado--Boulder,University of Colorado Boulder,93,,,
276,/m/01qd_r,82.47287,University of Colorado--Boulder,University of Colorado Boulder,93,,,
26,/m/01jpqb,98.202759,University of Nevada--Las Vegas,"University of Nevada, Las Vegas",93,,,
1959,/m/01yx1b,100.442383,University of Wisconsin - Madison,University of Wisconsin-Madison,93,,,
393,/m/02m8rk,20.670916,"Westminster College - Salt Lake City, UT","Westminster College, Salt Lake City",94,TRUE,,
1532,/m/0dpn12,25.855062,St. Joseph Seminary College,Saint Joseph Seminary College,94,,,
1923,/m/05mxkp,29.22595,Bryant university ,Bryant University,94,,,
122,/m/02l8qv,29.917933,SUNY College of Environmental Science and Forestry,State University of New York College of Environmental Science and Forestry,94,,,
1981,/m/01yqqv,31.80715,Bradley university,Bradley University,94,,,
1548,/m/08ldcq,41.418861,St. Mary-of-the-Woods College,Saint Mary-of-the-Woods College,94,,,
1979,/m/01wdj_,41.787842,Auburn university ,Auburn University,94,,,
1978,/m/013807,47.22818,San Francisco state,San Francisco State University,94,,,
52,/m/01lczl,47.719482,University of Massachusetts--Lowell,University of Massachusetts Lowell,94,,,
1998,/m/09c0ln,48.858856,"The Illinois Institute of Art, Chicago",The Illinois Institute of Art - Chicago,94,,,
1679,/m/02htx3,49.411934,University of Maryland--Eastern Shore,University of Maryland Eastern Shore,94,,,
1240,/m/02xw0_,49.864861,Minnesota State University--Moorhead,Minnesota State University Moorhead,94,,,
1719,/m/01cx7g,49.980225,University of South Carolina--Aiken,University of South Carolina Aiken,94,,,
1721,/m/03fr0y,50.606396,University of South Carolina--Upstate,University of South Carolina Upstate,94,,,
1925,/m/0gl5_,51.358891,Boston university,Boston University,94,,,
445,/m/033wbb,53.583672,California State University--Stanislaus,"California State University, Stanislaus",94,,,
1647,/m/04b70f,54.384388,University of Arkansas--Fort Smith,University of Arkansas - Fort Smith,94,,,
1681,/m/023zrb,56.028412,University of Massachusetts--Dartmouth,University of Massachusetts Dartmouth,94,,,
1902,/m/0lyjf,57.852516,University of miami,University of Miami,94,,,
24,/m/0pgmj,58.430546,University of Massachusetts--Boston,University of Massachusetts Boston,94,,,
431,/m/021x6t,59.294716,California State University--San Marcos,"California State University, San Marcos",94,,,
129,/m/01ky7c,59.775204,University of Massachusetts--Amherst,University of Massachusetts Amherst,94,,,
320,/m/02k0pn,61.3535,California State University--East Bay,"California State University, East Bay",94,,,
34,/m/01hhvg,61.557072,University of California--Riverside,"University of California, Riverside",94,,,
1239,/m/02xw0n,62.017288,Minnesota State University--Mankato,"Minnesota State University, Mankato",94,,,
1255,/m/0n6hp,65.636879,Montana State University--Northern,Montana State University - Northern,94,,,
313,/m/02zcnq,71.818184,California State University--Sacramento,"California State University, Sacramento",94,,,
135,/m/020ym6,73.772964,University of Maryland--Baltimore County,University of Maryland Baltimore County,94,,,
1254,/m/032kcc,74.315445,Montana State University--Billings,Montana State University - Billings,94,,,
1491,/m/02f4s3,77.597404,Southern Illinois University--Carbondale,Southern Illinois University Carbondale,94,,,
341,/m/0k__z,79.80098,California State University--Northridge,"California State University, Northridge",94,,,
316,/m/01ztq_,81.883209,California State University--Chico,"California State University, Chico",94,,,
109,/m/07vhb,83.542397,University of California--Santa Cruz,"University of California, Santa Cruz",94,,,
340,/m/02rv1w,85.258461,California State University--Fullerton,"California State University, Fullerton",94,,,
371,/m/02pptm,86.5774,California State University--Fresno,"California State University, Fresno",94,,,
1711,/m/03kpl7,97.00779,University of Puerto Rico--Rio Piedras,"University of Puerto Rico, Rio Piedras Campus",94,,,
136,/m/01f1r4,97.773628,University of California--Santa Barbara,"University of California, Santa Barbara",94,,,
172,/m/07vjm,102.026985,University of California--San Diego,"University of California, San Diego",94,,,
188,/m/01jq34,102.099342,University of Maryland--College Park,"University of Maryland, College Park",94,,,
309,/m/021w0_,104.456123,California State University--Long Beach,"California State University, Long Beach",94,,,
194,/m/02zd460,105.955406,University of California--Berkeley,"University of California, Berkeley",94,,,
184,/m/09f2j,154.002167,University of California--Los Angeles,"University of California, Los Angeles",94,,,
1957,/m/02hwww,29.137318,University Of Mumbai,University of Mumbai,95,,,
1526,/m/02x0s88,31.401306,St. John Vianney College Seminary,Saint John Vianney College Seminary,95,,,
1546,/m/04pmt5,32.644894,St. Mary's University of Minnesota,Saint Mary's University of Minnesota,95,,,
943,/m/0clvjvm,35.317226,Everest College--Phoenix,Everest College-Phoenix,95,,,
1621,/m/027g83d,38.528858,Truett McConnell College,Truett-McConnell College,95,,,
1051,/m/09c0ln,41.491703,Illinois Institute of Art at Chicago,The Illinois Institute of Art - Chicago,95,,,
1963,/m/01x0jp,42.317928,St. Edwards University,St. Edward's University,95,,,
1543,/m/01tntf,42.866741,St. Mary's College of California,Saint Mary's College of California,95,,,
1967,/m/01ptt7,50.324795,University of kentucky,University of Kentucky,95,,,
474,/m/033w7d,56.134998,California State University--Bakersfield,"California State University, Bakersfield",95,,,
1680,/m/02mw1g,56.238102,University of Maryland--University College,University of Maryland University College,95,,,
745,/m/033w82,58.041157,California State University--Channel Islands,"California State University, Channel Islands",95,,,
1722,/m/0207yx,58.435059,University of South Florida--St. Petersburg,University of South Florida St. Petersburg,95,,,
1886,/m/03bcdd,59.563789,long Island University,Long Island University C.W. Post Campus,95,,,
931,/m/047mw35,61.114746,Embry-Riddle Aeronautical University--Prescott,"Embry-Riddle Aeronautical University, Prescott",95,,,
429,/m/033w8f,64.38662,California State University--Dominguez Hills,"California State University, Dominguez Hills",95,,,
1917,/m/025v3k,68.091599, university of Minnesota,University of Minnesota,95,,,
255,/m/02gnh0,68.205559,California State Polytechnic University--Pomona,"California State Polytechnic University, Pomona",95,,,
1492,/m/04qspr,68.553474,Southern Illinois University--Edwardsville,Southern Illinois University Edwardsville,95,,,
746,/m/033w93,69.82296,California State University--Monterey Bay,"California State University, Monterey Bay",95,,,
374,/m/01gc1n,76.769753,California State University--San Bernardino,"California State University, San Bernardino",95,,,
1940,/m/0hsb3,78.65519,The London School of Economics & Political Science,London School of Economics and Political Science,95,,,
398,/m/02gnmp,83.326035,California State University--Los Angeles,"California State University, Los Angeles",95,,,
1060,/m/022s82,112.699722,Indiana University-Purdue University--Fort Wayne,Indiana University-Purdue University Fort Wayne,95,,,
16,/m/02fszn,122.01664,Indiana University-Purdue University--Indianapolis,Indiana University-Purdue University Indianapolis,95,,,
1222,/m/09813x,24.527008,Mid-America Christian University,Mid-American Christian University,96,TRUE,,
1768,/m/0bz10v,38.938385,VanderCook College of Music,Vandercook College of Music,96,,,
537,/m/02hg0g,39.017139,University of Wisconsin--Parkside,University of Wisconsin-Parkside,96,,,
538,/m/02hg0t,39.09655,University of Wisconsin--Stout,University of Wisconsin-Stout,96,,,
1683,/m/029_ch,44.821178,University of Michigan--Flint,University of Michigan-Flint,96,,,
1664,/m/039swh,48.441891,University of Hawaii--West Oahu,University of Hawaii-West Oahu,96,,,
1591,/m/04_f96,48.651409,Texas A&M University--Texarkana,Texas A&M University-Texarkana,96,,,
1877,/m/04vz9r,49.212204,Indiana University (South Bend),Indiana University South Bend,96,,,
1970,/m/026m3y,50.325092,Queen Mary University of London,"Queen Mary, University of London",96,,,
1759,/m/02hg14,50.482094,University of Wisconsin--Superior,University of Wisconsin-Superior,96,,,
1909,/m/02hg14,50.482094,University of wisconsin-Superior,University of Wisconsin-Superior,96,,,
531,/m/02k4vy,56.079643,University of Wisconsin--Milwaukee,University of Wisconsin-Milwaukee,96,,,
536,/m/03gsyj,56.316067,University of Michigan--Dearborn,University of Michigan-Dearborn,96,,,
1920,/m/03gsyj,56.316067,University of Michigan--Dearborn,University of Michigan-Dearborn,96,,,
541,/m/02hg3b,58.88063,University of Wisconsin--Oshkosh,University of Wisconsin-Oshkosh,96,,,
533,/m/07bzm5,59.440628,University of Wisconsin--La Crosse,University of Wisconsin-La Crosse,96,,,
1883,/m/01wv24,60.309006,Ateneo De Manila University,Ateneo de Manila University,96,,,
545,/m/0573vv,67.207321,University of Wisconsin--Green Bay,University of Wisconsin-Green Bay,96,,,
1709,/m/03kqgb,68.077576,University of Puerto Rico--Medical Sciences Campus,"University of Puerto Rico, Medical Sciences Campus",96,,,
729,/m/02nf69,74.953667,Brigham Young University--Idaho,Brigham Young University-Idaho,96,,,
182,/m/01yx1b,100.442383,University of Wisconsin--Madison,University of Wisconsin-Madison,96,,,
1068,/m/041j50,10,Inter American University of Puerto Rico--Metropolitan Campus,Inter-American University of Puerto Rico,97,TRUE,No IPEDS,
1865,/m/07f5b8,39.141178,American Intercontinental University,American InterContinental University,97,,,
706,/m/0clvmp_,43.886074,Blessing-Rieman College of Nursing,Blessing Rieman College of Nursing,97,,,
1638,/m/0h7gg2k,44.772758,Universidad Politecnica De Puerto Rico,Universidad Politecnica de Puerto Rico-Orlando Campus,97,,,
529,/m/049zxj,46.850319,University of Wisconsin--Platteville,University of Wisconsin-Platteville,97,,,
1760,/m/02k4vl,48.994122,University of Wisconsin--Whitewater,University of Wisconsin-Whitewater,97,,,
542,/m/035fgg,49.919197,University of Wisconsin--River Falls,University of Wisconsin-River Falls,97,,,
315,/m/02p9xn,53.768871,Montana Tech of the University of Montana,Montana Tech of The University of Montana,97,,,
1720,/m/0clvvt1,53.960541,University of South Carolina--Beaufort,University of South Carolina-Beaufort,97,,,
530,/m/02hf_9,54.021286,University of Wisconsin--Eau Claire,University of Wisconsin-Eau Claire,97,,,
1063,/m/0clvxp2,61.544914,Inter American University of Puerto Rico--Arecibo,Inter American University of Puerto Rico-Arecibo,97,,No IPEDS,
1065,/m/0clvxst,61.544914,Inter American University of Puerto Rico--Bayamon,Inter American University of Puerto Rico-Bayamon,97,,No IPEDS,
1066,/m/0clvxnn,61.544914,Inter American University of Puerto Rico--Fajardo,Inter American University of Puerto Rico-Fajardo,97,,No IPEDS,
1067,/m/0clvxqm,61.544914,Inter American University of Puerto Rico--Guayama,Inter American University of Puerto Rico-Guayama,97,,No IPEDS,
1069,/m/0clvxqd,62.469425,Inter American University of Puerto Rico--Ponce,Inter American University of Puerto Rico-Ponce,97,,No IPEDS,
546,/m/05w45b,67.959106,University of Wisconsin--Stevens Point,University of Wisconsin-Stevens Point,97,,,
1952,/m/02f4s3,77.597404,Southern Illinois University carbondale,Southern Illinois University Carbondale,97,,,
2002,/m/07vhb,83.542397,University of California Santa Cruz,"University of California, Santa Cruz",97,,,
1703,/m/0clvxmk,37.090504,University of Puerto Rico--Aguadilla,Inter American University of Puerto Rico-Aguadilla,98,,No IPEDS,
1704,/m/0clvxp2,37.090504,University of Puerto Rico--Arecibo,Inter American University of Puerto Rico-Arecibo,98,,No IPEDS,
1705,/m/0cnf_8p,40.062328,University of Puerto Rico--Bayamon,American University of Puerto Rico-Bayamon,98,,,
1710,/m/0clvxqd,40.628803,University of Puerto Rico--Ponce,Inter American University of Puerto Rico-Ponce,98,,No IPEDS,
1062,/m/0clvxmk,61.544914,Inter American University of Puerto Rico--Aguadilla,Inter American University of Puerto Rico-Aguadilla,98,,No IPEDS,
1064,/m/0clvxpr,61.544914,Inter American University of Puerto Rico--Barranquitas,Inter American University of Puerto Rico-Barranquitas,98,,No IPEDS,
1070,/m/0cngqmt,70.37429,Inter American University of Puerto Rico--San German,Inter American University of Puerto Rico-San German,98,,No IPEDS,
1863,/m/023zl,1.730518,CUNY,City University of New York,100,TRUE,,
2017,/m/0344bc,2.427002,Derby,University of Derby,100,TRUE,,
1903,/m/02gnjf,2.594658,DeVry,DeVry University,100,TRUE,,
2014,/m/08815,5.682084,Yale,Yale University,100,TRUE,,
510,/m/06wqzm,6.975219,"Bethel College - Mishawaka, IN",Bethel College,100,TRUE,,
1180,/m/03sbhm,7.800035,"Marian University - Indianapolis, IN",Marian University,100,TRUE,,
1624,/m/035h0h,9.652184,"Union College - Lincoln, NE",Union College,100,TRUE,,
845,/m/0bsnm,9.675104,"Concordia University - Montreal, Quebec",Concordia University,100,TRUE,,
693,/m/0dgsbz,10,"Berkeley College - Woodland Park, NJ",Berkeley College,100,TRUE,Berkeley College-Woodland Park,183789
700,/m/02qdjb,10,"Bethel University - McKenzie, TN",Bethel College,100,TRUE,Bethel University,219718
1560,/m/027z3hq,10,"Sterling College - Craftsbury Common, VT",Sterling College,100,TRUE,,
425,/m/02qdk1,10.183005,"Bethel University - St. Paul, MN",Bethel University,100,TRUE,,
539,/m/046gqv,10.534899,"Augustana College - Sioux Falls, SD",Augustana College,100,TRUE,,
1657,/m/0clvsvy,10.992304,University of Cincinnati--UC Blue Ash College,UC Blue Ash,100,TRUE,Weird formatting,
654,/m/045_qg,11.258799,"Augustana College - Rock Island, IL",Augustana College,100,TRUE,,
1922,/m/01g6l8,12.508293,"University of Helsinki, Finland",University of Helsinki,100,TRUE,,
696,/m/04ly5_,12.554428,"Bethany College - Lindsborg, KS",Bethany College,100,TRUE,,
627,/m/04yqs6,12.645497,"Anderson University - Anderson, SC",Anderson University,100,TRUE,,
697,/m/02_y3f,12.650383,"Bethany College - Bethany, WV",Bethany College,100,TRUE,,
1826,/m/041g_4,14.053879,"Wheaton College - Norton, MA",Wheaton College,100,TRUE,,
832,/m/03frjr,15.610931,"Columbia College - Columbia, SC",Columbia College,100,TRUE,,
872,/m/02nck9,15.764877,CUNY--New York City College of Technology,New York City College of Technology,100,TRUE,,
1701,/m/04sktp,17.231657,University of Pikeville,Pikeville College,100,TRUE,,
1729,/m/02qd1f,17.671207,"University of St. Thomas - Houston, TX",University of St. Thomas,100,TRUE,,
1181,/m/0f1tk1,17.853218,"Marian University - Fond du Lac, WI",Marian University,100,TRUE,,
170,/m/0l2tk,18.32626,Brigham Young University--Provo,Brigham Young University,100,TRUE,,
683,/m/0clvxbt,18.729786,Bellin College,Bellin College of Nursing,100,TRUE,Bellin College,238324
1098,/m/02r4zzz,19.074863,Kettering College,Kettering College of Medical Arts,100,TRUE,,
287,/m/01y20v,21.418644,"Wheaton College - Wheaton, IL",Wheaton College,100,TRUE,,
1892,/m/03kygh,22.976748,"University of Pune, India",University of Pune,100,TRUE,,
1392,/m/04ymwf,23.451569,Point University,High Point University,100,TRUE,,
130,/m/01vs5c,23.716246,University of Oklahoma Norman Campus,University of Oklahoma,100,TRUE,,
1747,/m/01pwvp,23.836227,University of the Sciences,University of the Sciences in Philadelphia,100,TRUE,University of the Sciences in Philadelphia,/m/01pwvp
1996,/m/03d405k,23.882145,The New England Institute of Art,New England Institute of Art,100,TRUE,,
1512,/m/05c43hs,24.078957,St. Anthony College of Nursing,St. Anthony College,100,TRUE,,
626,/m/01q8bp,24.19998,"Anderson University - Anderson, IN",Anderson University,100,TRUE,,
868,/m/03qdm,24.878321,CUNY--Hunter College,Hunter College,100,TRUE,,
864,/m/02g0gf,25.296549,CUNY--Baruch College,Baruch College,100,,,
155,/m/07t90,26.006939,University of Washington-Seattle Campus,University of Washington,100,,,
608,/m/0clvnks,26.487917,Allen College,Allen College,100,,,
674,/m/0clvmfg,26.487917,Bauder College,Bauder College,100,,,
1416,/m/0clvn4k,26.487917,Resurrection University,Resurrection University,100,,,
1895,/m/0clw9pr,26.487917,Wolford College,Wolford College,100,,,
49,/m/0386jx,26.814238,The University of West Florida,University of West Florida,100,,,
307,/m/057wlm,26.837162,The Citadel,The Citadel,100,,,
1575,/m/02m9jp,27.362677,SUNY Empire State College,Empire State College,100,,,
2016,/m/02m9jp,27.362677,SUNY - Empire State College,Empire State College,100,,,
738,/m/08zb5k,27.628386,Cairn University,Cairn University,100,,,
1389,/m/02rqrs9,27.679047,Plaza College,Plaza College,100,,,
1801,/m/05chjq,27.764771,Welch College,Welch College,100,,,
433,/m/030w19,27.813908,College of Wooster,The College of Wooster,100,,,
351,/m/05krk,27.848379,Ohio State University--Columbus,Ohio State University,100,,,
681,/m/08nv9_,27.857178,Bellevue College,Bellevue College,100,,,
1228,/m/046lb6,27.879782,Midland University,Midland University,100,,,
1213,/m/04985n,27.903587,Mercyhurst University,Mercyhurst University,100,,,
1372,/m/080b1cd,27.903677,Parker University,Parker University,100,,,
921,/m/03d0khc,27.920063,ECPI University,ECPI University,100,,,
1426,/m/05v84x,27.960939,Rockford University,Rockford University,100,,,
1360,/m/0br4tb,27.999207,Otterbein University,Otterbein University,100,,,
1279,/m/03ffrk,28.021908,Muskingum University,Muskingum University,100,,,
1742,/m/01gyr7,28.026804,University of the Cumberlands,University of the Cumberlands,100,,,
1242,/m/08xjzq,28.04034,Misericordia University,Misericordia University,100,,,
1898,/m/02r2wpr,28.071648,Ashworth College,Ashworth College,100,,,
611,/m/0bqwwm,28.115786,Alvernia University,Alvernia University,100,,,
1748,/m/089ykd,28.121853,University of the Southwest,University of the Southwest,100,,,
1410,/m/0270c84,28.161032,Randolph College,Randolph College,100,,,
1972,/m/02p9xn,28.170666,Montana Tech,Montana Tech of The University of Montana,100,,,
1830,/m/02qn_z,28.187656,Whitworth University,Whitworth University,100,,,
1463,/m/01jn0v,28.239613,Shimer College,Shimer College,100,,,
1581,/m/0g5rlck,28.2535,Tabor College,Tabor College,100,,,
785,/m/08h35c,28.267664,Chancellor University,Chancellor University,100,,,
865,/m/01vg13,28.272182,CUNY--Brooklyn College,Brooklyn College,100,,,
718,/m/0gls7b5,28.276287,Brandman University,Brandman University,100,,,
1841,/m/027wdzx,28.280045,Wilmington University,Wilmington University,100,,,
1614,/m/052400,28.282614,Trine University,Trine University,100,,,
1562,/m/04hy37,28.293034,Stevenson University,Stevenson University,100,,,
268,/m/01fy81,28.293493,Kettering University,Kettering University,100,,,
2006,/m/06g9gh,28.31057,University of Lagos,University of Lagos,100,,,
186,/m/049d1s,28.332767,Biola University,Biola University,100,,,
673,/m/01vc5m,28.354252,Bates College,Bates College,100,,,
827,/m/0268cl,28.368988,College of the Atlantic,College of the Atlantic,100,,,
757,/m/04j0sg,28.382296,Capitol College,Capitol College,100,,,
470,/m/04m7y7,28.393084,Graceland University,Graceland University,100,,,
520,/m/0b2n6,28.394268,Berea College,Berea College,100,,,
1728,/m/02tcv_,28.405125,"University of St. Thomas - St. Paul, MN",University of St. Thomas,100,,,
1385,/m/06xp6f,28.423489,Piedmont College,Piedmont College,100,,,
604,/m/06b0j9,28.439379,Albright College,Albright College,100,,,
895,/m/0b1h9w,28.451782,DeSales University,DeSales University,100,,,
928,/m/049619,28.457647,Elmhurst College,Elmhurst College,100,,,
625,/m/0gbwh9,28.459799,Amridge University,Amridge University,100,,,
953,/m/06_xxb,28.461605,Ferrum College,Ferrum College,100,,,
563,/m/0cm743,28.46381,Marymount University,Marymount University,100,,,
863,/m/02srgx,28.464842,Cumberland University,Cumberland University,100,,,
527,/m/02dspd,28.464924,Asbury University,Asbury University,100,,,
712,/m/08h3g3,28.46711,Bluffton University,Bluffton University,100,,,
1000,/m/04hxv3,28.471737,Goucher College,Goucher College,100,,,
1788,/m/02pjdm,28.475521,Warner University,Warner University,100,,,
898,/m/035f0z,28.480265,Dillard University,Dillard University,100,,,
1480,/m/0clvvzj,28.490536,South College,South College,100,,,
410,/m/014m86,28.491972,Salisbury University,Salisbury University,100,,,
1606,/m/0dlwdw,28.495924,Thomas University,Thomas University,100,,,
854,/m/04dg58,28.514418,Cornerstone University,Cornerstone University,100,,,
838,/m/044ksv,28.514927,Concord University,Concord University,100,,,
755,/m/04nbj9,28.524227,Capella University,Capella University,100,,,
875,/m/018s2g,28.524315,Curry College,Curry College,100,,,
951,/m/01r42j,28.52437,Felician College,Felician College,100,,,
1165,/m/08_462,28.524454,Lynn University,Lynn University,100,,,
322,/m/03lpld,28.524744,Ursinus College,Ursinus College,100,,,
1091,/m/0dbm84,28.528229,Kaplan University,Kaplan University,100,,,
349,/m/02dg2q,28.530119,Albion College,Albion College,100,,,
343,/m/02h7qr,28.531216,Towson University,Towson University,100,,,
1236,/m/0288zy,28.534157,Mills College,Mills College,100,,,
528,/m/056pcb,28.535587,Faulkner University,Faulkner University,100,,,
768,/m/0979qq,28.537252,Catawba College,Catawba College,100,,,
877,/m/02jjq_,28.540211,D'Youville College,D'Youville College,100,,,
1471,/m/06d3n0,28.540236,Simpson University,Simpson University,100,,,
1034,/m/0b17f,28.541397,Hiram College,Hiram College,100,,,
1030,/m/02r09v0,28.541452,Heritage University,Heritage University,100,,,
1508,/m/072p91,28.54311,Spalding University,Spalding University,100,,,
426,/m/03cxzh,28.545391,University of Evansville,University of Evansville,100,,,
890,/m/04pqhy,28.545683,Dean College,Dean College,100,,,
1167,/m/08b2fl,28.546383,MacMurray College,MacMurray College,100,,,
1622,/m/05cf0c,28.551916,Tusculum College,Tusculum College,100,,,
671,/m/09kc3x,28.563778,Barton College,Barton College,100,,,
762,/m/04_tfk,28.570284,Carlow University,Carlow University,100,,,
1140,/m/06rpg5,28.571613,Limestone College,Limestone College,100,,,
1013,/m/017d77,28.574369,Hampshire College,Hampshire College,100,,,
1397,/m/02x2w7g,28.575727,Potomac College,Potomac College,100,,,
1121,/m/0btx82,28.575863,Lasell College,Lasell College,100,,,
575,/m/08vg87,28.577396,Grace University,Grace University,100,,,
1610,/m/075lv_,28.577564,Tougaloo College,Tougaloo College,100,,,
1152,/m/01yp_k,28.578794,Longwood University,Longwood University,100,,,
939,/m/039nkq,28.580418,Erskine College,Erskine College,100,,,
878,/m/02f_21,28.581858,Daemen College,Daemen College,100,,,
1149,/m/09j7m9,28.585396,Livingstone College,Livingstone College,100,,,
859,/m/08jsc3,28.587996,Criswell College,Criswell College,100,,,
794,/m/05d0s8,28.589663,Chowan University,Chowan University,100,,,
394,/m/02szcs,28.594772,Cornell College,Cornell College,100,,,
1745,/m/05pz_j,28.595791,University of the Ozarks,University of the Ozarks,100,,,
1848,/m/09r9c_,28.596518,Woodbury University,Woodbury University,100,,,
613,/m/05cljw,28.606075,Amberton University,Amberton University,100,,,
1126,/m/03dhkq,28.607103,Lee University,Lee University,100,,,
1191,/m/05l0ry,28.607977,Marylhurst University,Marylhurst University,100,,,
612,/m/04mqmn,28.612028,Alverno College,Alverno College,100,,,
1371,/m/06wbpt,28.613831,Park University,Park University,100,,,
1401,/m/0c1wm0,28.614729,Presentation College,Presentation College,100,,,
679,/m/08qpcx,28.61537,Becker College,Becker College,100,,,
1291,/m/06vm1s,28.62035,Neumann University,Neumann University,100,,,
606,/m/01ynz2,28.621584,Alfred University,Alfred University,100,,,
1250,/m/02j07k,28.623665,Mitchell College,Mitchell College,100,,,
769,/m/0gtc94,28.624741,Cazenovia College,Cazenovia College,100,,,
571,/m/06l32y,28.627071,Roosevelt University,Roosevelt University,100,,,
295,/m/04tgb,28.63002,Millsaps College,Millsaps College,100,,,
688,/m/06dk9b,28.631302,Benedictine University,Benedictine University,100,,,
959,/m/01np7l,28.633802,Flagler College,Flagler College,100,,,
1832,/m/01lqg1,28.634726,Wiley College,Wiley College,100,,,
888,/m/04n2h0g,28.637798,Davis College,Davis College,100,,,
1194,/m/0bq1cy,28.637899,Marywood University,Marywood University,100,,,
1280,/m/035n2s,28.637955,Naropa University,Naropa University,100,,,
437,/m/0g3crz,28.643305,Coe College,Coe College,100,,,
1462,/m/048lyc,28.6436,Shepherd University,Shepherd University,100,,,
517,/m/035h0v,28.644566,Union University,Union University,100,,,
705,/m/089sw5,28.644863,Blackburn College,Blackburn College,100,,,
1031,/m/06gg7w,28.646238,Herzing University,Herzing University,100,,,
298,/m/02897w,28.648165,Willamette University,Willamette University,100,,,
771,/m/038hyp,28.649498,Cedarville University,Cedarville University,100,,,
1829,/m/024n53,28.651876,Whittier College,Whittier College,100,,,
731,/m/05cj27,28.653822,Bryan College,Bryan College,100,,,
1036,/m/02qxvp3,28.65592,Hodges University,Hodges University,100,,,
1677,/m/04p2gq,28.656885,University of Mary,University of Mary,100,,,
1184,/m/0jfwq,28.657249,Marlboro College,Marlboro College,100,,,
726,/m/02hr88,28.657906,Bridgewater College,Bridgewater College,100,,,
1599,/m/03qnnt,28.658129,Thiel College,Thiel College,100,,,
1105,/m/0cr03v,28.658583,Kuyper College,Kuyper College,100,,,
929,/m/0309zk,28.658863,Elmira College,Elmira College,100,,,
942,/m/052vz1,28.660265,Evangel University,Evangel University,100,,,
